"id","Tweet","Stance","Set","screen_name","user_id","date","POS"
"857696412552843264","Incroyable qu'on laisse Mr. Macron faire carrément un sermon alors que Mme. LePen se faisait coupé la parole à tout moment. #TF1 #elysee2017","FAVOUR","Test","PocahontasMeiko","4644740188","2017-04-27 20:42:14",
"857704740888739844","Qui gagnera le débat mercredi ? #Elysee2017 #Presidentielle2017 #LePen #macron #MarineANice #SansMoiLe7Mai #7maiAvecMoi","NONE","Test","Tohoku94","1785041905","2017-04-27 21:15:20",
"857706355435737088","Mélenchon a fait bien plus baisser Le Pen par sa campagne que n'importe lequel des petits marquis qui le somment de se rallier à Macron.","AGAINST","Test","MrtsRyan","2759057743","2017-04-27 21:21:45",
"857706574713946112","Marine Le Pen va faire comme à Whirpool, ils vont revenir de pub, elle va être sur le plateau à prendre des selfies av Delormeau #TPMP1000","AGAINST","Test","JeSuisUnRennais","2499430905","2017-04-27 21:22:37",
"857716606050369537","La recherche scientifique française appelle à voter contre Marine Le Pen https://t.co/IXboHLzukf","AGAINST","Test","fippolitique","350414977","2017-04-27 22:02:29",
"857731007503642624","????????????‍????Save France!! Vote Marine Le Pen ! Vive La France!! https://t.co/qO3j2q4dN1","FAVOUR","Test","SlizewskiEdwar1","820637114765348864","2017-04-27 22:59:42",
"857732577532272641","C'est cette image qui devrait rester gravée. La joie de Marine Le Pen de pouvoir se servir de la détresse sociale.… https://t.co/lp7CxtasLT","AGAINST","Test","misterclem","11793022","2017-04-27 23:05:57",
"857732655034585094","La courageuse gaulliste Marie-France Garaud apporte son soutien à Marine le Pen ????????

Merci à elle ???? https://t.co/sAkSjepPku","FAVOUR","Test","JulyTyron","4527079575","2017-04-27 23:06:15",
"857760101070811136","La #justice française demande au Parlement européen de lever l'immunité de Marine Le Pen. #politique https://t.co/lf4touRHK0","AGAINST","Test","asvandamme","4200614052","2017-04-28 00:55:19",
"857793306507362304","@majoalm J'ai lu le programme. Mme Le Pen est raciste, misogyne, homophobe et profiteuse du système. Je donnerai ja… https://t.co/rLSEHZ1qUS","AGAINST","Test","perrine_vasseur","1376817368","2017-04-28 03:07:15",
"857798964439121920","Je combats tout des idées de Madame Le Pen. Elle est déterminée ; elle n'a pas compris que je l'étais encore plus q… https://t.co/70MUj74Ltm","AGAINST","Test","87saintyrieix","3235943063","2017-04-28 03:29:44",
"857800801334505472","Ne pas aller voter, c’est renforcer Marine Le Pen. C’est une responsabilité civique grave. #19hRuthElkrief","AGAINST","Test","BenjaminDeshay1","2231446230","2017-04-28 03:37:02",
"857812904934084608","La polémique sur le nouveau président du FN au passé délicat, tombe au plus mauvais moment pour Marine Le Pen https://t.co/0NIGvApaoF","AGAINST","Test","FredericEncel","1937049187","2017-04-28 04:25:08",
"857832319738105856","@joumarin1 @michellecladie1 @AndjelkaPe @GalCharette Avec Le Pen dès son arrivée au pouvoir vous aurez un régime to… https://t.co/rtVGWGA84f","AGAINST","Test","LIBERTE46879517","1954572524","2017-04-28 05:42:17",
"857847643338354688","Poutou qui remet Le Pen à sa place, 1 mois après ça fait toujours autant de bien ! #ImmunitéOuvrière… https://t.co/POHO4CJR3z","AGAINST","Test","albi2103","145058470","2017-04-28 06:43:10",
"857858200959320064","#Presidentielles2017 Après #Whirlpool, @EmmanuelMacron relance la machine https://t.co/GSvgpavVK9 https://t.co/02DO3R10HU","NONE","Test","CourrierPicard","38182362","2017-04-28 07:25:08",
"857862254313734144","Ça n'est pas mon choix, mais un vote blanc, c'est  aussi un vote contre Le Pen. Ça se respecte.","AGAINST","Test","MandoSankara","486118739","2017-04-28 07:41:14",
"857865962640592897","""L'affaire des financements du parlement UE de #MarineLePen, c'est 6 fois l'affaire #Fillon"" @edwyplenel #LCImatin… https://t.co/GSrUvnsAKW","AGAINST","Test","Tisseyre","33366250","2017-04-28 07:55:58",
"857899042516455424","""Mme Le Pen ne peut pas venir dans un quartier comme celui-ci, parce qu’elle veut qu’ils s’en aillent. Elle veut ca… https://t.co/yyaASH48js","AGAINST","Test","PeyricA","300465215","2017-04-28 10:07:25",
"857902360483569665","Le Pen est beaucou plus dangereuse que macron eh réveillez vous on parle des Le Pen la jsp si vous captez","AGAINST","Test","JulianaGuyon","1371798746","2017-04-28 10:20:36",
"857906729996169216","Marie-France Garaud : «Marine Le Pen a le sens de l'État» https://t.co/W5qsPdrR7W via @figaroelections","FAVOUR","Test","nikoslekrokos_c","856820134228488192","2017-04-28 10:37:58",
"857919987067092992","Les suisses rappellent à Marine Le Pen que son argument sur leurs droits de douane est toujours complètement faux https://t.co/s4DWFt55Hz","AGAINST","Test","radus_87","371849472","2017-04-28 11:30:38",
"857932485581303808","Le père de la fille LEPEN, fidèle à lui même et donc à cette extrême droite totalitaire (cad qui ne supporte pas le… https://t.co/tEla0ojXpH","AGAINST","Test","StephDeGolb","2419371943","2017-04-28 12:20:18",
"857942223991840768","Pour Jean-Marie Le Pen, la cérémonie pour Xavier Jugelé rendait hommage ""à l'homosexuel"" plutôt ""qu'au policier"" https://t.co/xDvyaMxjvO","AGAINST","Test","AureliePawlak","3366249143","2017-04-28 12:59:00",
"857943741449023488","Affaire des assistants FN : le courrier cinglant des juges pour demander la levée d'immunité de Marine Le Pen… https://t.co/WCouummkTa","AGAINST","Test","GaelRicard","364149638","2017-04-28 13:05:02",
"857944248724979714","Dans un appel vidéo, Marine Le Pen exhorte les électeurs de La France insoumise à ""faire barrage"" à Macron… https://t.co/K8M3NOy3iX","FAVOUR","Test","sudpresseonline","43300951","2017-04-28 13:07:03",
"857947037752598529","Faut vraiment être une putain de girouette pour voter Mélenchon pour ensuite voter LePen. On passe de l'extrême gau… https://t.co/3GeeJRbmE8","AGAINST","Test","addictedisme","2869438289","2017-04-28 13:18:08",
"857947350429577216","@LabVince @thierrydu12 #Melenchon il a parlé et c'était très clair aucun vote pour Le Pen","AGAINST","Test","remartine","483897974","2017-04-28 13:19:22",
"857957702210916353","Si Le Pen est élue, est-ce que le tonton raciste des repas de famille sera toujours raciste ou il deviendra... normal ?","AGAINST","Test","emmafuser","4534743213","2017-04-28 14:00:30",
"857959561566801921","La récupération jusqu'au bout. Ne l'oublions pas l'héritière du système politique c'est Marine Le Pen. https://t.co/DTrxwHpexF","AGAINST","Test","itsmyPresident","800060796554317824","2017-04-28 14:07:54",
"857964740139786242","L'argent du père le pen. non? comme en son temps l'argent détournée spoiler aux juif des nazis. Non décidément l'argent n'a pas d'odeur .2..","AGAINST","Test","LaybrosLuc","761893571985285121","2017-04-28 14:28:28",
"858010730272092160","Ma nièce de 4 ans vient de me dire que voter le Pen c mal parce que c une raclure de sioniste et qu'il fallait une révolution strotskiste❤","AGAINST","Test","McParkeh","4821286000","2017-04-28 17:31:13",
"858022953228926977","Nicolas Dupont-Aignan annonce qu'il soutiendra Marine Le Pen https://t.co/hydHhuaLXE https://t.co/RrGoKC4SxQ","FAVOUR","Test","marionparis7583","4396192155","2017-04-28 18:19:48",
"858027210640412673","Nicolas Dupont-Aignan annonce qu'il ""soutiendra"" Marine Le Pen pour le 2nd tour et qu'il a passé un ""accord de gouvernement"" avec elle #AFP","FAVOUR","Test","VaLeuRS974","2997882665","2017-04-28 18:36:43",
"858028086268481537","Si vous hésitez encore à voter contre le FN, ou pensez que Macron et Le Pen c'est pareil... https://t.co/rqCk4G6hJV","AGAINST","Test","etsionvivait","2345677646","2017-04-28 18:40:11",
"858030213552361472","Le vice-président de Debout la France démissionne après le ralliement de Nicolas Dupont-Aignan à Marine Le Pen https://t.co/xArdi9Ov3T","AGAINST","Test","ArLeparmentier","302500864","2017-04-28 18:48:38",
"858030323954839552","Macron, Le Pen ça changera rien ce pays est foutu et le restera","NONE","Test","Nkwet","1445042821","2017-04-28 18:49:05",
"858032693132615680","J'ai de la peine pour ce pauvre poulpe qui a atterrit dans les mains de Marine Le Pen","AGAINST","Test","leviosadrauhl","1316598931","2017-04-28 18:58:30",
"858040460673208320","@ActuFoot_ Nous n'avons pas tous la chance comme Marine Le Pen d'avoir un manoir en plein milieu de Paris pour une… https://t.co/s3MWHT1Wxr","AGAINST","Test","waly4_","2444360311","2017-04-28 19:29:22",
"858042394146635779","Une militante de #Macron interwieuve #Lepen sur #BFMTV et lui fait gagner des voix  #ruthelkrief","FAVOUR","Test","calinours60","1251871597","2017-04-28 19:37:03",
"858044357550669824","Et beh, si Le Pen protège les Français comme elle protège les animaux on est mal barés... #Quotidien… https://t.co/0vkwHzrMzo","AGAINST","Test","ArrodsFonteron","858884492","2017-04-28 19:44:51",
"858053134178021380","Vidéo méprisable. Le Pen est contre l'écologie, le partage des richesses, des droits pour les salariés, la 6eRép : PAS UNE VOIX POUR LE FN.","AGAINST","Test","Angele_Hic","2984903128","2017-04-28 20:19:43",
"858054349800525824","Soutien de Dupont-Aignan à Le Pen: le vice-président de ""Debout la France"" démissionne 
https://t.co/fR3HwcAe91 via @BFMTV","AGAINST","Test","Zara2017Zara","489335610","2017-04-28 20:24:33",
"858069380432883712","@DidierChauvinR2 Je sous entend par la qu ils ne veulent pas le pen. Ils la manipulent pour qu il y ait des revolte… https://t.co/Qw9EaJdgtN","AGAINST","Test","MagikTroll","2704174674","2017-04-28 21:24:17",
"858072502161088512","@cabributarn @SEKFALI1 @y_panoel @ptiteange85 @franceinfo @josebove Pour voter Le Pen sur YouTube. L'histoire jugera","AGAINST","Test","AlixSwalamy751","825010433278906368","2017-04-28 21:36:41",
"858205047557152769","Droits des LGBT : Marine Le Pen prépare discrètement la grande régression https://t.co/GXn0zgVP5N via @MarianneleMag","AGAINST","Test","PierrickMoritz","387616165","2017-04-29 06:23:22",
"858211942619631617","Comment faire chuter Le Pen ?
Très simple en fait. Il suffit que les JT et chaînes infos reprennent les révélations de la presse écrite/web.","AGAINST","Test","ddmelarsmi","714723719638290432","2017-04-29 06:50:46",
"858212983549419520","Marine Le Pen fait une demande moqueuse de tape amicale (« check ») à Ruth Elkrief en référence à Macron https://t.co/lbA6SoFeXq","AGAINST","Test","Patriote971","856608099020541953","2017-04-29 06:54:54",
"858222368480743425","Luc Besson met en garde contre ""la grande arnaque"" de Marine Le Pen https://t.co/Vt22jwhVo8","AGAINST","Test","Furiosanarchy","222646284","2017-04-29 07:32:12",
"858224437329580034","@cawouette1 @JLMelenchon @alexiscorbiere 32% de fillonistes à voter le pen ! Et c'est à nous qu'ils font un cours c… https://t.co/YWIjPfJbbD","AGAINST","Test","Guilhempere21","816771440108302336","2017-04-29 07:40:25",
"858252753084305408","Marine Le Pen: plusieurs condamnations. 
FN: multirécidiviste + 4 enquêtes jud. en cours.
C'était quoi, le 1er enga… https://t.co/roWx5eeNJj","AGAINST","Test","coffeeandpupils","48503414","2017-04-29 09:32:56",
"858254684599058433","Imagine-t-on le général de Gaulle... s'associant à Jean-Francois Jalkh et Henry de Lesquen pour appeler à voter Marine Le Pen?","AGAINST","Test","lawbylka87","2659445057","2017-04-29 09:40:37",
"858256841960284160","Les propos de LePen sur Zidane sont impardonnables. Et c ainsi quelle traitera le foot si elle est élue. Si vous aimez le foot Votez Macron.","AGAINST","Test","SoulaimaneBeno","1455353010","2017-04-29 09:49:11",
"858262507265429505","Un grande déception a l'idée de plusieurs années de combat de suivre comme un mouton Marine Le Pen ???????? https://t.co/VcbmcHLbxz","AGAINST","Test","FrancoisElyse3","858259448036503552","2017-04-29 10:11:42",
"858270474371051520","@damomarc @Daarjeeling J'espère que "" Tout sauf #LePen "" ca veut dire mettre un bulletin de vote #Macron ds l'urne… https://t.co/9i2oqlQpFe","AGAINST","Test","KatsuoPat","408424478","2017-04-29 10:43:21",
"858275457669660672","Pour faire opposition à Le Pen, DiEM25 appelle à voter Macron, par Les invités de Mediapart via @MediapartLeClub https://t.co/GXmUvDmlj1","AGAINST","Test","Coquart1","423304239","2017-04-29 11:03:09",
"858303280660844544","J'AI RÊVÉE QUE JE ME FAISAIS DRAGUER PAR MARINE LE PEN MAIS C'EST QUOI CE MERDIER J'AI ENVIE DE MOURIR","AGAINST","Test","PoulardClara","2942923301","2017-04-29 12:53:43",
"858384780781645825","""Les Français ne sont pas idiots, ils ne veulent pas confier le pouvoir à la famille Le Pen"" ???? Quand N. Dupont-Aign… https://t.co/1sA6hlLVsG","AGAINST","Test","Aude999","318606536","2017-04-29 18:17:34",
"858386945143169024","#AuNomDuPeuple #Marine2017 @MLP_officiel le preogramme économique de le pen conduit à la ruine des Français. Reveil… https://t.co/LiacH7n7qY","AGAINST","Test","Larrytheblueb","2186556947","2017-04-29 18:26:10",
"858392475907616769","Si Le Pen passe on va tous crever. Vous entendez ? ON VA TOUS CREVER BORDAYYYYYYL !!!! https://t.co/CeOE1CFOGV","AGAINST","Test","lolott40","2784399754","2017-04-29 18:48:09",
"858407678980259840","Droits des #LGBT : Marine Le Pen prépare discrètement la grande régression https://t.co/ON9BGdd0IR https://t.co/JaLh2ZZAnt","AGAINST","Test","patchou44","851213183184506881","2017-04-29 19:48:33",
"858408127284355077","#DupontAignan après #Boutin et #ManifPourTous veut faire gagner Le Pen..... Pendant ce temps là, certains ne font rien pour la faire perdre.","AGAINST","Test","DanyCalou","44933229","2017-04-29 19:50:20",
"858429888168165378","Le seul programme qui attaque les travailleurs, c'est celui de Mme Le Pen ! #MLPNDA https://t.co/0AFvucvKfi","AGAINST","Test","LoicLetemplier","2767302907","2017-04-29 21:16:48",
"858433076904558592","Il faut réformer l'UE comme @EmmanuelMacron le propose car c'est elle qui nous protège. Marine Le Pen se trompe en… https://t.co/wXEIdRG0BC","AGAINST","Test","revolution_fr","4866717149","2017-04-29 21:29:29",
"858456529149857794","Marine le Pen, elle attaque Zidane alr que jsuis sur que son gros daron à du se lever cm un fou qd Zidane a ouvert le score de la tete en 98","AGAINST","Test","BwaseurTimal","3315594567","2017-04-29 23:02:40",
"858481774032297984","Jui explosée le gars fait de la lèche à Le Pen pour avoir -peut être- une place au pouvoir et il s'étonne du revers… https://t.co/R45dCiLPRS","AGAINST","Test","OceBouuh","1069165344","2017-04-30 00:42:59",
"858490397957517312","#Rediff Le soutien de Dupont-Aignan à Le Pen vécu comme une «trahison» et une «honte» https://t.co/J6MhxALQE2","AGAINST","Test","remmsr1","484699137","2017-04-30 01:17:15",
"858499435424342017","Macron: Le Pen's campaign '""dangerous"" https://t.co/SsUDo9wluy","AGAINST","Test","CollectedN","1228840274","2017-04-30 01:53:10",
"858565613240844289","Robert Badinter : ""S’abstenir, c’est favoriser l’élection de Marine Le Pen"" https://t.co/KjeP6uI7hL https://t.co/kiRPI1S4al","AGAINST","Test","sebiouss41","865134637","2017-04-30 06:16:08",
"858569910984867841","@jmaphatie @Salah_Uh_Din @MLP_officiel Ce sont les médias qui ont mis ça dans la tête des gens
Le Pen : ""il n’a jam… https://t.co/PmOTMK0c4g","AGAINST","Test","gg3428","257102056","2017-04-30 06:33:12",
"858597078569824256","Contre Le Pen #Borloo veut s'engager auprès de Macron, digne encore une fois et un message clair. #7MaiContreLePen… https://t.co/rCrbSOpBpL","AGAINST","Test","MJPOURTOUJOURS1","381480508","2017-04-30 08:21:10",
"858598780727422976","Dupont-Aignan a raison ! Il faut voter Marine Le Pen ! https://t.co/zbee8sVDDL https://t.co/d4gN4MGRW3","FAVOUR","Test","mydaphne","1477577527","2017-04-30 08:27:55",
"858600225027444736","Marine Le Pen ainda tem chance? https://t.co/WY1eIqf5M4 https://t.co/bViqjwcMws","NONE","Test","tim_sgd2636","830644358412132354","2017-04-30 08:33:40",
"858602565646286849","#presidentielle Ce que contient l'accord entre Le Pen et Dupont-Aignan - https://t.co/Kgs2dg00kN","NONE","Test","lestrepublicain","85286475","2017-04-30 08:42:58",
"858618161473740802","Marine Le Pen (en bas à droite), candidate auto-proclamée du peuple posant sur son domaine de 5000m² à Saint-Cloud… https://t.co/4XfaYjPQPu","AGAINST","Test","StoicInTheVoid","3580431077","2017-04-30 09:44:56",
"858633911303385088","Le ""banquier d’affaires insensible"", ce vieux cliché antisémite que Marine Le Pen recycle pour Macron… https://t.co/q91VjQVDbF","AGAINST","Test","S_LeTenaff","733247672","2017-04-30 10:47:31",
"858637524071272448","Victoire de Joshua.

Victoire de l'Islam. N'en déplaise à Marine Le Pen. https://t.co/fu4bLa2wxu","AGAINST","Test","942____","3214586672","2017-04-30 11:01:53",
"858640809431900160","Les élus de l’Essonne unanimes contre le ralliement de Dupont-Aignan à Le Pen https://t.co/x7MvjuzVXw via @LeParisien_91 #Yerres #circo9108","AGAINST","Test","Pierrot287","57040955","2017-04-30 11:14:56",
"858642811389960192","""Le Pen, je dis non"", lance l'ancien secrétaire de Jean Moulin https://t.co/oRCgjwmbpM https://t.co/itnua6hKMV","AGAINST","Test","olisab1949115","4610850641","2017-04-30 11:22:53",
"858644082771410944","Présidentielle : les circonvolutions de Marine Le Pen sur la sortie de l’euro https://t.co/ioE8UxZnFx","AGAINST","Test","ponjapu","763242793477165056","2017-04-30 11:27:56",
"858644308232204288","Ils ont chanté quoi les partisans de Marine Le Pen au meeting de Nice ? 
On vous prévient : c'est pas la grande cla… https://t.co/eyPP3bt3O0","AGAINST","Test","labradorfute","827182095860633601","2017-04-30 11:28:50",
"858645564078133248","Je fais une vidéo pr les ptits pd ici qui défendent le pen JE SUIS VENER JUNIOR FUIS MOI TOI AUSSI https://t.co/H1S7G0UaSr","AGAINST","Test","idkwnelson","564362902","2017-04-30 11:33:49",
"858646643817816064","On voit que cette ordure politique, qui a ruiné la France, se permet d'appeler à voter contre Marine LE PEN, sortan… https://t.co/5c1izOJVA6","FAVOUR","Test","a_saidane","1220853756","2017-04-30 11:38:07",
"858657268971311104","Nous prendrait elle pour des cons?
Marine Le Pen réaffirme sa volonté de sortir de l’euro — via @lemondefr https://t.co/9tdm1awunZ","AGAINST","Test","faust_federrel","709426262079627265","2017-04-30 12:20:20",
"858666275047972864","Le second choix des abstentionnistes serait principalement... Marine Le Pen selon les sondeurs. Allez les convaincr… https://t.co/MCGUaiJGez","FAVOUR","Test","DanaTarniceriu","2492994244","2017-04-30 12:56:07",
"858668040015052801","Ceux qui votent Le Pen et qui disent ""faut du changement"" vous avez cru qu'elle allait vous donner des sous en plus?","AGAINST","Test","bebert_fish","620333648","2017-04-30 13:03:08",
"858676237174267905","Daniel Cordier, ancien secrétaire de Jean Moulin et résistant : ""Marine Le Pen est la négation de tout ce pourquoi… https://t.co/Aa2fTBCgSt","AGAINST","Test","DOllevier","1280399401","2017-04-30 13:35:43",
"858681116957528066","« Le Pen représente la négation de tout ce pourquoi nous nous sommes battus. » Daniel Cordier, résistant. https://t.co/gkPicHoKLu","AGAINST","Test","AvecAnneHidalgo","2409166483","2017-04-30 13:55:06",
"858694021782413313","À 7 jours du scrutin, tout-à-coup, M. Le Pen enlève la pièce centrale du puzzle et vous explique qu’après tout, ce… https://t.co/gIjPeFEvvn","AGAINST","Test","saelno","160954669","2017-04-30 14:46:23",
"858699533529821185","@edasfr @robinberjon Et avec des raisonnements comme le votre, je comprends comment Le Pen est si proche de l'Élysée.","AGAINST","Test","rubin","1536651","2017-04-30 15:08:17",
"858704117363093508","Blessé au Bataclan, je peux vous assurer que la société de Le Pen est celle que les terroristes veulent nous imposer https://t.co/GbxHRrkbTp","AGAINST","Test","ARDANI18","80686039","2017-04-30 15:26:30",
"858709340064186369","Quand Nicolas Dupont-Aignan expliquait pourquoi il ne serait jamais premier ministre de Marine Le Pen. Il y a.. 3 s… https://t.co/cAeIdOxBCr","AGAINST","Test","PigalleCall","2563659347","2017-04-30 15:47:15",
"858714178068074496","Le Pen présidente? ""Monstrueux"", selon l'un des derniers résistants encore en vie https://t.co/OO8LGiq3VS #AFP https://t.co/PJvLxQqQyY","AGAINST","Test","BouzidnBouzid","799696644690165761","2017-04-30 16:06:28",
"858721329993969664","L’Europe se prononce d’une seule voix contre Marine Le Pen @EURACTIV_FR https://t.co/XFPJcVUwAl","AGAINST","Test","Sol121Nadia","545924100","2017-04-30 16:34:53",
"858728037885644803","Après le soutien de Dupont-Aignan à Marine Le Pen, plusieurs cadres de Debout la France démissionnent https://t.co/1AAU7CFMrs","AGAINST","Test","NJC95","442227627","2017-04-30 17:01:33",
"858731841532166148","Ceux qui disent : ""Je vais voter contre le Pen en votant blanc"" 
Non ! Vous ne voterez pas contre Le Pen, vous allez juste voter blanc","AGAINST","Test","ChDeWard","2887442064","2017-04-30 17:16:40",
"858733720412594179","L'auteur de l'immonde discours de Dakar s'engage pour Le Pen. 
On n'en attendait pas tant.
Clarification en cours.
https://t.co/141MjA3yj6","AGAINST","Test","monicabonneton","126101851","2017-04-30 17:24:08",
"858736461117616129","Sarah, policière d’origine maghrébine : «Marine Le Pen nous propose de la sécurité et nous montre de la considératio https://t.co/ctPtt9mv5h","FAVOUR","Test","demissionmacron","858374593832263681","2017-04-30 17:35:01",
"858918266311409664","Laurence Rossignol : ""L’élection de Le Pen serait une défaite pour toutes les femmes"" https://t.co/cpx2ANfVIF via @lejdd","AGAINST","Test","Myrna_Mn","407053729","2017-05-01 05:37:27",
"858949349249863680","Présidentielle : l’ancien député UMP Christian Vanneste appelle à voter pour Marine Le Pen https://t.co/mTN2NGqEWO via @citoyenneFrance","FAVOUR","Test","texier42","1657894116","2017-05-01 07:40:58",
"858952538694926336","43% des électeurs de Sarkozy à la primaire envisagent de voter pour Marine Le Pen https://t.co/MFEF4VVjnS via @f_desouche","FAVOUR","Test","3STmp5XrJJskzp4","851269650314698752","2017-05-01 07:53:38",
"858960327110778884","Dupont-Aignan et Le Pen se contredisent par matinales interposées sur un éventuel accord pour les législatives… https://t.co/0lEBLrRR62","AGAINST","Test","SEELIGMichel1","2682459752","2017-05-01 08:24:35",
"858977884945428481","Jean-Marie Le Pen cite une nouvelle fois les écrits du collaborationniste Robert Brassillach","AGAINST","Test","CParrot","321324679","2017-05-01 09:34:21",
"858981881345445888","Sans sortie de l'UE, Marine Le Pen ne peut pas promettre une taxe à 35% sur les produits issus d'une délocalisation https://t.co/xwlEyz5am7","AGAINST","Test","LesSurligneurs","789085177628819456","2017-05-01 09:50:14",
"858984188917272576","Face au déchaînement médiatique ce matin, rappelons que #Macron est l'héritier de #Hollande et de son bilan https://t.co/o6f03uiffL #LePen","FAVOUR","Test","victoire9595","381101243","2017-05-01 09:59:24",
"858995913779499010","Melenchon a des ""pudeurs de gazelle"" face au risque Le Pen...","AGAINST","Test","angevin201247","494040501","2017-05-01 10:45:59",
"858998618824552448","C'est bien bébé Jean Marie Le Pen qui s'exprime ? https://t.co/4wZwHGZgiO","AGAINST","Test","OzzyNLemmy","858446407","2017-05-01 10:56:44",
"859013890449002498","Il y a une colère qui a trouvé un débouché dans le vote FN. Mme Le Pen l'utilise. C'est le propre des démagogues. Au fond, elle s'en moque.","AGAINST","Test","amele16","570995686","2017-05-01 11:57:25",
"859015055836426241","Homophobie et régression voilà un des credo de la famille Le Pen. Il faut y ajouter racisme, antisémitisme et natio… https://t.co/b3NsgO2Iq8","AGAINST","Test","FNublat","2321782570","2017-05-01 12:02:03",
"859017137255587840","Sympa la commémoration du banquier de Marine Le Pen. https://t.co/8JDZxNnYvz","AGAINST","Test","Malydure","1068625878","2017-05-01 12:10:19",
"859045664466010112","En vérité, chère Marine Le Pen, ils sont jaloux de notre sincérité, de notre énergie positive.
Alors oui, j’assume… https://t.co/vJvO6v7vNe","FAVOUR","Test","IhuJp","2473403199","2017-05-01 14:03:41",
"859063852712984576","#Presidentielle2017 Bon alors ce sera bien Macron face à Le Pen... - © Chappatte dans Le Temps (Dessin du 4 avril 2… https://t.co/HsYRBUmd2K","NONE","Test","FredGaborieau","2466637201","2017-05-01 15:15:57",
"859083640227188736","Geoffroy Lejeune « Je suis sidéré par l’instrumentalisation des hommages par Macron. Marine Le Pen ne cède pas à...… https://t.co/PZ2NbsWEdZ","FAVOUR","Test","F_Desouche","92849144","2017-05-01 16:34:35",
"859088276375908352","Madame Le Pen a parfaitement résumé la situation : “C’est En Marche ou crève"". Elle a raison. En Marche, c’est nous… https://t.co/H9hDr4TbG9","AGAINST","Test","IParasit17","3226222078","2017-05-01 16:53:00",
"859108840775852032","Marine Le Pen nous parle des racines de la France mais renie jusqu'à son propre nom sur ses affiches https://t.co/CHH0Pvq0nX","AGAINST","Test","perduagauche","831174660163244040","2017-05-01 18:14:43",
"859118032836276228","Énorme foule à l'entrée du meeting de Marine Le Pen. #MarineÀVillepinte https://t.co/8VwDe1L72Y","FAVOUR","Test","GiseleArmengaud","808562523675000832","2017-05-01 18:51:15",
"859120843514925058","Ce plagiat est réellement hallucinant ! Le pen se couvre de ridicule... https://t.co/tscDYxrpWe","AGAINST","Test","KikiMsomum","475986889","2017-05-01 19:02:25",
"859122089424551937","comme l'a dit Victor Hugo, votez mais ne votez pas Le Pen.","AGAINST","Test","sznskam","3642618861","2017-05-01 19:07:22",
"859128134721040384","Les contorsions de Marine Le Pen sur la sortie de l’euro https://t.co/NNnO2H1Cll","AGAINST","Test","YanisDJBRA","836482209980772352","2017-05-01 19:31:23",
"859129622956568576","@LeHuffPost Je ne voterais pas le Pen mais franchement les journalistes c'est mérité","AGAINST","Test","fnitty75","835796067937566721","2017-05-01 19:37:18",
"859136164057501700","@BFMTV Sondage pour le 2ND Tour MACRON VS. LE PEN ⤵
https://t.co/PHHRYkQ2Ay","NONE","Test","sondages2017_fr","858049964567662593","2017-05-01 20:03:18",
"859145603229642752","Marine le Pen c'était celle qui copiait sur toi et qui a une meilleure note que toi ???? https://t.co/iU4lPsJmWD","AGAINST","Test","Emeloush_17","2644732552","2017-05-01 20:40:48",
"859150286677561344","Marine le pen c'est troo un caméléons elle pompe le discourt de Melenchon, Fillon et d'autre pour seduire les électeurs (proies).","AGAINST","Test","kanozis","1165970407","2017-05-01 20:59:25",
"859164720670154752","@MLP_officiel #fn #lepen #macron le racisme l homophonie la xénophobie le sexisme l islamophonie ne sont pas des opignions mais des droits.","AGAINST","Test","cedric_ludo","2293573033","2017-05-01 21:56:46",
"859168359925121025","VIDEO. Marine Le Pen a visiblement plagié le discours de François Fillon https://t.co/Ag0VFKsUEz","AGAINST","Test","bendarag","8400172","2017-05-01 22:11:14",
"859178012943814657","Le rédacteur des discours de Le Pen a pompé mot pour mot dans un discours de Fillon. Fillon volé! Le Pen receleuse! Mais où va-t-on?","AGAINST","Test","FMAUBANT","493311558","2017-05-01 22:49:35",
"859185098159271941","Pour parler de la France, Marine Le Pen est obligée de plagier MOT POUR MOT un discours de Fillon ... ???? #Imposture https://t.co/BasTJsgLWf","AGAINST","Test","RickResnickNJ7","856840042156879872","2017-05-01 23:17:44",
"859273519158489089","Marine Le Pen plagia fragmentos enteros de un discurso de François Fillon https://t.co/Kpk4MnEZhS","AGAINST","Test","I_fuengiroleno","2472799844","2017-05-02 05:09:06",
"859276102996549632","VIDEO. A Villepinte, Marine Le Pen a plagié des passages entiers d'un discours de François Fillon - Franceinfo… https://t.co/Zt6YTgdqOv","AGAINST","Test","JGouttefange","1177393394","2017-05-02 05:19:22",
"859281836572381185","Est ce que Le Pen a copié sur Fillon ou est ce qu'ils auraient pas plutôt tous les deux copié sur la même note qui leur a été fournie ?","AGAINST","Test","lazimigilles","17427709","2017-05-02 05:42:09",
"859291845272231936","Nous avons voté Mélenchon au 1er tour, nous voterons Macron contre Le Pen https://t.co/5WiooTMLwa via @MarianneleMag","AGAINST","Test","vindunum","1729113504","2017-05-02 06:21:55",
"859300213198028800","Marine Le Pen reprend des pans entiers d’un discours de François Fillon https://t.co/QsPrf0fTNP","AGAINST","Test","lacdecarouge","1196132108","2017-05-02 06:55:10",
"859302386531266560","Se moquer du monde : Marine Le Pen a plagié mot pour mot plusieurs passages d'un discours de François Fillon!!!!  https://t.co/vkXxweo1z2","AGAINST","Test","maitediaz","15136273","2017-05-02 07:03:48",
